ID	图标	类型	重量	排序权重	物件ID	可丢弃	使用等级	圣遗物类别	展示图片	阶数	主属性库ID	追加属性库ID	追加属性初始条数	套装ID	突破等级上限	基础转化经验	Name	Desc
59141	UI_RelicIcon_10009_4	3	1	10	70600041	0	0	1	Eff_UI_RelicIcon_10009_4	1	4000	101	1	10009	2	2070	ReliquaryData_Name_59141	ReliquaryData_Desc_59141
59142	UI_RelicIcon_10009_4	3	1	10	70600041	0	0	1	Eff_UI_RelicIcon_10009_4	1	4000	101	2	10009	2	2300	ReliquaryData_Name_59142	ReliquaryData_Desc_59142
59143	UI_RelicIcon_10009_4	3	1	10	70600041	0	0	1	Eff_UI_RelicIcon_10009_4	1	4000	101	3	10009	2	2560	ReliquaryData_Name_59143	ReliquaryData_Desc_59143
59144	UI_RelicIcon_10009_4	3	1	10	70600041	0	0	1	Eff_UI_RelicIcon_10009_4	1	4000	101	4	10009	2	2850	ReliquaryData_Name_59144	ReliquaryData_Desc_59144
59150	UI_RelicIcon_10009_5	3	1	10	70600041	0	8	3	Eff_UI_RelicIcon_10009_5	1	1000	101	0	10009	2	1860	ReliquaryData_Name_59150	ReliquaryData_Desc_59150
59151	UI_RelicIcon_10009_5	3	1	10	70600041	0	8	3	Eff_UI_RelicIcon_10009_5	1	1000	101	1	10009	2	2070	ReliquaryData_Name_59151	ReliquaryData_Desc_59151
59152	UI_RelicIcon_10009_5	3	1	10	70600041	0	8	3	Eff_UI_RelicIcon_10009_5	1	1000	101	2	10009	2	2300	ReliquaryData_Name_59152	ReliquaryData_Desc_59152
59153	UI_RelicIcon_10009_5	3	1	10	70600041	0	8	3	Eff_UI_RelicIcon_10009_5	1	1000	101	3	10009	2	2560	ReliquaryData_Name_59153	ReliquaryData_Desc_59153
59154	UI_RelicIcon_10009_5	3	1	10	70600041	0	8	3	Eff_UI_RelicIcon_10009_5	1	1000	101	4	10009	2	2850	ReliquaryData_Name_59154	ReliquaryData_Desc_59154
59210	UI_RelicIcon_10009_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10009_1	2	5000	201	0	10009	2	2490	ReliquaryData_Name_59210	ReliquaryData_Desc_59210
59211	UI_RelicIcon_10009_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10009_1	2	5000	201	1	10009	2	2770	ReliquaryData_Name_59211	ReliquaryData_Desc_59211
59212	UI_RelicIcon_10009_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10009_1	2	5000	201	2	10009	2	3070	ReliquaryData_Name_59212	ReliquaryData_Desc_59212
59213	UI_RelicIcon_10009_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10009_1	2	5000	201	3	10009	2	3420	ReliquaryData_Name_59213	ReliquaryData_Desc_59213
59214	UI_RelicIcon_10009_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10009_1	2	5000	201	4	10009	2	3800	ReliquaryData_Name_59214	ReliquaryData_Desc_59214
59220	UI_RelicIcon_10009_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10009_2	2	2000	201	0	10009	2	2490	ReliquaryData_Name_59220	ReliquaryData_Desc_59220
59221	UI_RelicIcon_10009_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10009_2	2	2000	201	1	10009	2	2770	ReliquaryData_Name_59221	ReliquaryData_Desc_59221
59222	UI_RelicIcon_10009_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10009_2	2	2000	201	2	10009	2	3070	ReliquaryData_Name_59222	ReliquaryData_Desc_59222
59223	UI_RelicIcon_10009_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10009_2	2	2000	201	3	10009	2	3420	ReliquaryData_Name_59223	ReliquaryData_Desc_59223
59224	UI_RelicIcon_10009_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10009_2	2	2000	201	4	10009	2	3800	ReliquaryData_Name_59224	ReliquaryData_Desc_59224
59230	UI_RelicIcon_10009_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10009_3	2	3000	201	0	10009	2	2490	ReliquaryData_Name_59230	ReliquaryData_Desc_59230
59231	UI_RelicIcon_10009_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10009_3	2	3000	201	1	10009	2	2770	ReliquaryData_Name_59231	ReliquaryData_Desc_59231
59232	UI_RelicIcon_10009_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10009_3	2	3000	201	2	10009	2	3070	ReliquaryData_Name_59232	ReliquaryData_Desc_59232
59233	UI_RelicIcon_10009_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10009_3	2	3000	201	3	10009	2	3420	ReliquaryData_Name_59233	ReliquaryData_Desc_59233
59234	UI_RelicIcon_10009_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10009_3	2	3000	201	4	10009	2	3800	ReliquaryData_Name_59234	ReliquaryData_Desc_59234
59240	UI_RelicIcon_10009_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10009_4	2	4000	201	0	10009	2	2490	ReliquaryData_Name_59240	ReliquaryData_Desc_59240
59241	UI_RelicIcon_10009_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10009_4	2	4000	201	1	10009	2	2770	ReliquaryData_Name_59241	ReliquaryData_Desc_59241
59242	UI_RelicIcon_10009_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10009_4	2	4000	201	2	10009	2	3070	ReliquaryData_Name_59242	ReliquaryData_Desc_59242
59243	UI_RelicIcon_10009_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10009_4	2	4000	201	3	10009	2	3420	ReliquaryData_Name_59243	ReliquaryData_Desc_59243
59244	UI_RelicIcon_10009_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10009_4	2	4000	201	4	10009	2	3800	ReliquaryData_Name_59244	ReliquaryData_Desc_59244
59250	UI_RelicIcon_10009_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10009_5	2	1000	201	0	10009	2	2490	ReliquaryData_Name_59250	ReliquaryData_Desc_59250
59251	UI_RelicIcon_10009_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10009_5	2	1000	201	1	10009	2	2770	ReliquaryData_Name_59251	ReliquaryData_Desc_59251
59252	UI_RelicIcon_10009_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10009_5	2	1000	201	2	10009	2	3070	ReliquaryData_Name_59252	ReliquaryData_Desc_59252
59253	UI_RelicIcon_10009_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10009_5	2	1000	201	3	10009	2	3420	ReliquaryData_Name_59253	ReliquaryData_Desc_59253
59254	UI_RelicIcon_10009_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10009_5	2	1000	201	4	10009	2	3800	ReliquaryData_Name_59254	ReliquaryData_Desc_59254
59310	UI_RelicIcon_10009_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10009_1	3	5000	301	0	10009	3	3110	ReliquaryData_Name_59310	ReliquaryData_Desc_59310
59311	UI_RelicIcon_10009_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10009_1	3	5000	301	1	10009	3	3460	ReliquaryData_Name_59311	ReliquaryData_Desc_59311
59312	UI_RelicIcon_10009_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10009_1	3	5000	301	2	10009	3	3840	ReliquaryData_Name_59312	ReliquaryData_Desc_59312
59313	UI_RelicIcon_10009_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10009_1	3	5000	301	3	10009	3	4270	ReliquaryData_Name_59313	ReliquaryData_Desc_59313
59314	UI_RelicIcon_10009_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10009_1	3	5000	301	4	10009	3	4750	ReliquaryData_Name_59314	ReliquaryData_Desc_59314
59320	UI_RelicIcon_10009_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10009_2	3	2000	301	0	10009	3	3110	ReliquaryData_Name_59320	ReliquaryData_Desc_59320
59321	UI_RelicIcon_10009_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10009_2	3	2000	301	1	10009	3	3460	ReliquaryData_Name_59321	ReliquaryData_Desc_59321
59322	UI_RelicIcon_10009_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10009_2	3	2000	301	2	10009	3	3840	ReliquaryData_Name_59322	ReliquaryData_Desc_59322
59323	UI_RelicIcon_10009_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10009_2	3	2000	301	3	10009	3	4270	ReliquaryData_Name_59323	ReliquaryData_Desc_59323
59324	UI_RelicIcon_10009_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10009_2	3	2000	301	4	10009	3	4750	ReliquaryData_Name_59324	ReliquaryData_Desc_59324
59330	UI_RelicIcon_10009_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10009_3	3	3000	301	0	10009	3	3110	ReliquaryData_Name_59330	ReliquaryData_Desc_59330
59331	UI_RelicIcon_10009_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10009_3	3	3000	301	1	10009	3	3460	ReliquaryData_Name_59331	ReliquaryData_Desc_59331
59332	UI_RelicIcon_10009_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10009_3	3	3000	301	2	10009	3	3840	ReliquaryData_Name_59332	ReliquaryData_Desc_59332
59333	UI_RelicIcon_10009_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10009_3	3	3000	301	3	10009	3	4270	ReliquaryData_Name_59333	ReliquaryData_Desc_59333
59334	UI_RelicIcon_10009_3	3	1	10	70600043	0	10	2	Eff_UI_RelicIcon_10009_3	3	3000	301	4	10009	3	4750	ReliquaryData_Name_59334	ReliquaryData_Desc_59334
59340	UI_RelicIcon_10009_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10009_4	3	4000	301	0	10009	3	3110	ReliquaryData_Name_59340	ReliquaryData_Desc_59340
59341	UI_RelicIcon_10009_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10009_4	3	4000	301	1	10009	3	3460	ReliquaryData_Name_59341	ReliquaryData_Desc_59341
59342	UI_RelicIcon_10009_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10009_4	3	4000	301	2	10009	3	3840	ReliquaryData_Name_59342	ReliquaryData_Desc_59342
59343	UI_RelicIcon_10009_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10009_4	3	4000	301	3	10009	3	4270	ReliquaryData_Name_59343	ReliquaryData_Desc_59343
59344	UI_RelicIcon_10009_4	3	1	10	70600043	0	0	1	Eff_UI_RelicIcon_10009_4	3	4000	301	4	10009	3	4750	ReliquaryData_Name_59344	ReliquaryData_Desc_59344
59350	UI_RelicIcon_10009_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10009_5	3	1000	301	0	10009	3	3110	ReliquaryData_Name_59350	ReliquaryData_Desc_59350
59351	UI_RelicIcon_10009_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10009_5	3	1000	301	1	10009	3	3460	ReliquaryData_Name_59351	ReliquaryData_Desc_59351
59352	UI_RelicIcon_10009_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10009_5	3	1000	301	2	10009	3	3840	ReliquaryData_Name_59352	ReliquaryData_Desc_59352
59353	UI_RelicIcon_10009_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10009_5	3	1000	301	3	10009	3	4270	ReliquaryData_Name_59353	ReliquaryData_Desc_59353
59354	UI_RelicIcon_10009_5	3	1	10	70600043	0	8	3	Eff_UI_RelicIcon_10009_5	3	1000	301	4	10009	3	4750	ReliquaryData_Name_59354	ReliquaryData_Desc_59354
59410	UI_RelicIcon_10009_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10009_1	4	5000	401	0	10009	3	3730	ReliquaryData_Name_59410	ReliquaryData_Desc_59410
59411	UI_RelicIcon_10009_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10009_1	4	5000	401	1	10009	3	4150	ReliquaryData_Name_59411	ReliquaryData_Desc_59411
59412	UI_RelicIcon_10009_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10009_1	4	5000	401	2	10009	3	4610	ReliquaryData_Name_59412	ReliquaryData_Desc_59412
59413	UI_RelicIcon_10009_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10009_1	4	5000	401	3	10009	3	5130	ReliquaryData_Name_59413	ReliquaryData_Desc_59413
59414	UI_RelicIcon_10009_1	3	1	10	70600044	0	12	4	Eff_UI_RelicIcon_10009_1	4	5000	401	4	10009	3	5700	ReliquaryData_Name_59414	ReliquaryData_Desc_59414
59420	UI_RelicIcon_10009_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10009_2	4	2000	401	0	10009	3	3730	ReliquaryData_Name_59420	ReliquaryData_Desc_59420
59421	UI_RelicIcon_10009_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10009_2	4	2000	401	1	10009	3	4150	ReliquaryData_Name_59421	ReliquaryData_Desc_59421
59422	UI_RelicIcon_10009_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10009_2	4	2000	401	2	10009	3	4610	ReliquaryData_Name_59422	ReliquaryData_Desc_59422
59423	UI_RelicIcon_10009_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10009_2	4	2000	401	3	10009	3	5130	ReliquaryData_Name_59423	ReliquaryData_Desc_59423
59424	UI_RelicIcon_10009_2	3	1	10	70600044	0	0	5	Eff_UI_RelicIcon_10009_2	4	2000	401	4	10009	3	5700	ReliquaryData_Name_59424	ReliquaryData_Desc_59424
59430	UI_RelicIcon_10009_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10009_3	4	3000	401	0	10009	3	3730	ReliquaryData_Name_59430	ReliquaryData_Desc_59430
59431	UI_RelicIcon_10009_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10009_3	4	3000	401	1	10009	3	4150	ReliquaryData_Name_59431	ReliquaryData_Desc_59431
59432	UI_RelicIcon_10009_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10009_3	4	3000	401	2	10009	3	4610	ReliquaryData_Name_59432	ReliquaryData_Desc_59432
59433	UI_RelicIcon_10009_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10009_3	4	3000	401	3	10009	3	5130	ReliquaryData_Name_59433	ReliquaryData_Desc_59433
59434	UI_RelicIcon_10009_3	3	1	10	70600044	0	10	2	Eff_UI_RelicIcon_10009_3	4	3000	401	4	10009	3	5700	ReliquaryData_Name_59434	ReliquaryData_Desc_59434
59440	UI_RelicIcon_10009_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10009_4	4	4000	401	0	10009	3	3730	ReliquaryData_Name_59440	ReliquaryData_Desc_59440
59441	UI_RelicIcon_10009_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10009_4	4	4000	401	1	10009	3	4150	ReliquaryData_Name_59441	ReliquaryData_Desc_59441
59442	UI_RelicIcon_10009_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10009_4	4	4000	401	2	10009	3	4610	ReliquaryData_Name_59442	ReliquaryData_Desc_59442
59443	UI_RelicIcon_10009_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10009_4	4	4000	401	3	10009	3	5130	ReliquaryData_Name_59443	ReliquaryData_Desc_59443
59444	UI_RelicIcon_10009_4	3	1	10	70600044	0	0	1	Eff_UI_RelicIcon_10009_4	4	4000	401	4	10009	3	5700	ReliquaryData_Name_59444	ReliquaryData_Desc_59444
59450	UI_RelicIcon_10009_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10009_5	4	1000	401	0	10009	3	3730	ReliquaryData_Name_59450	ReliquaryData_Desc_59450
59451	UI_RelicIcon_10009_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10009_5	4	1000	401	1	10009	3	4150	ReliquaryData_Name_59451	ReliquaryData_Desc_59451
59452	UI_RelicIcon_10009_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10009_5	4	1000	401	2	10009	3	4610	ReliquaryData_Name_59452	ReliquaryData_Desc_59452
59453	UI_RelicIcon_10009_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10009_5	4	1000	401	3	10009	3	5130	ReliquaryData_Name_59453	ReliquaryData_Desc_59453
59454	UI_RelicIcon_10009_5	3	1	10	70600044	0	8	3	Eff_UI_RelicIcon_10009_5	4	1000	401	4	10009	3	5700	ReliquaryData_Name_59454	ReliquaryData_Desc_59454
60110	UI_RelicIcon_10010_1	3	1	10	70600041	0	12	4	Eff_UI_RelicIcon_10010_1	1	5000	101	0	10010	2	1860	ReliquaryData_Name_60110	ReliquaryData_Desc_60110
60111	UI_RelicIcon_10010_1	3	1	10	70600041	0	12	4	Eff_UI_RelicIcon_10010_1	1	5000	101	1	10010	2	2070	ReliquaryData_Name_60111	ReliquaryData_Desc_60111
60112	UI_RelicIcon_10010_1	3	1	10	70600041	0	12	4	Eff_UI_RelicIcon_10010_1	1	5000	101	2	10010	2	2300	ReliquaryData_Name_60112	ReliquaryData_Desc_60112
60113	UI_RelicIcon_10010_1	3	1	10	70600041	0	12	4	Eff_UI_RelicIcon_10010_1	1	5000	101	3	10010	2	2560	ReliquaryData_Name_60113	ReliquaryData_Desc_60113
60114	UI_RelicIcon_10010_1	3	1	10	70600041	0	12	4	Eff_UI_RelicIcon_10010_1	1	5000	101	4	10010	2	2850	ReliquaryData_Name_60114	ReliquaryData_Desc_60114
60120	UI_RelicIcon_10010_2	3	1	10	70600041	0	0	5	Eff_UI_RelicIcon_10010_2	1	2000	101	0	10010	2	1860	ReliquaryData_Name_60120	ReliquaryData_Desc_60120
60121	UI_RelicIcon_10010_2	3	1	10	70600041	0	0	5	Eff_UI_RelicIcon_10010_2	1	2000	101	1	10010	2	2070	ReliquaryData_Name_60121	ReliquaryData_Desc_60121
60122	UI_RelicIcon_10010_2	3	1	10	70600041	0	0	5	Eff_UI_RelicIcon_10010_2	1	2000	101	2	10010	2	2300	ReliquaryData_Name_60122	ReliquaryData_Desc_60122
60123	UI_RelicIcon_10010_2	3	1	10	70600041	0	0	5	Eff_UI_RelicIcon_10010_2	1	2000	101	3	10010	2	2560	ReliquaryData_Name_60123	ReliquaryData_Desc_60123
60124	UI_RelicIcon_10010_2	3	1	10	70600041	0	0	5	Eff_UI_RelicIcon_10010_2	1	2000	101	4	10010	2	2850	ReliquaryData_Name_60124	ReliquaryData_Desc_60124
60130	UI_RelicIcon_10010_3	3	1	10	70600041	0	10	2	Eff_UI_RelicIcon_10010_3	1	3000	101	0	10010	2	1860	ReliquaryData_Name_60130	ReliquaryData_Desc_60130
60131	UI_RelicIcon_10010_3	3	1	10	70600041	0	10	2	Eff_UI_RelicIcon_10010_3	1	3000	101	1	10010	2	2070	ReliquaryData_Name_60131	ReliquaryData_Desc_60131
60132	UI_RelicIcon_10010_3	3	1	10	70600041	0	10	2	Eff_UI_RelicIcon_10010_3	1	3000	101	2	10010	2	2300	ReliquaryData_Name_60132	ReliquaryData_Desc_60132
60133	UI_RelicIcon_10010_3	3	1	10	70600041	0	10	2	Eff_UI_RelicIcon_10010_3	1	3000	101	3	10010	2	2560	ReliquaryData_Name_60133	ReliquaryData_Desc_60133
60134	UI_RelicIcon_10010_3	3	1	10	70600041	0	10	2	Eff_UI_RelicIcon_10010_3	1	3000	101	4	10010	2	2850	ReliquaryData_Name_60134	ReliquaryData_Desc_60134
60140	UI_RelicIcon_10010_4	3	1	10	70600041	0	0	1	Eff_UI_RelicIcon_10010_4	1	4000	101	0	10010	2	1860	ReliquaryData_Name_60140	ReliquaryData_Desc_60140
60141	UI_RelicIcon_10010_4	3	1	10	70600041	0	0	1	Eff_UI_RelicIcon_10010_4	1	4000	101	1	10010	2	2070	ReliquaryData_Name_60141	ReliquaryData_Desc_60141
60142	UI_RelicIcon_10010_4	3	1	10	70600041	0	0	1	Eff_UI_RelicIcon_10010_4	1	4000	101	2	10010	2	2300	ReliquaryData_Name_60142	ReliquaryData_Desc_60142
60143	UI_RelicIcon_10010_4	3	1	10	70600041	0	0	1	Eff_UI_RelicIcon_10010_4	1	4000	101	3	10010	2	2560	ReliquaryData_Name_60143	ReliquaryData_Desc_60143
60144	UI_RelicIcon_10010_4	3	1	10	70600041	0	0	1	Eff_UI_RelicIcon_10010_4	1	4000	101	4	10010	2	2850	ReliquaryData_Name_60144	ReliquaryData_Desc_60144
60150	UI_RelicIcon_10010_5	3	1	10	70600041	0	8	3	Eff_UI_RelicIcon_10010_5	1	1000	101	0	10010	2	1860	ReliquaryData_Name_60150	ReliquaryData_Desc_60150
60151	UI_RelicIcon_10010_5	3	1	10	70600041	0	8	3	Eff_UI_RelicIcon_10010_5	1	1000	101	1	10010	2	2070	ReliquaryData_Name_60151	ReliquaryData_Desc_60151
60152	UI_RelicIcon_10010_5	3	1	10	70600041	0	8	3	Eff_UI_RelicIcon_10010_5	1	1000	101	2	10010	2	2300	ReliquaryData_Name_60152	ReliquaryData_Desc_60152
60153	UI_RelicIcon_10010_5	3	1	10	70600041	0	8	3	Eff_UI_RelicIcon_10010_5	1	1000	101	3	10010	2	2560	ReliquaryData_Name_60153	ReliquaryData_Desc_60153
60154	UI_RelicIcon_10010_5	3	1	10	70600041	0	8	3	Eff_UI_RelicIcon_10010_5	1	1000	101	4	10010	2	2850	ReliquaryData_Name_60154	ReliquaryData_Desc_60154
60210	UI_RelicIcon_10010_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10010_1	2	5000	201	0	10010	2	2490	ReliquaryData_Name_60210	ReliquaryData_Desc_60210
60211	UI_RelicIcon_10010_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10010_1	2	5000	201	1	10010	2	2770	ReliquaryData_Name_60211	ReliquaryData_Desc_60211
60212	UI_RelicIcon_10010_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10010_1	2	5000	201	2	10010	2	3070	ReliquaryData_Name_60212	ReliquaryData_Desc_60212
60213	UI_RelicIcon_10010_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10010_1	2	5000	201	3	10010	2	3420	ReliquaryData_Name_60213	ReliquaryData_Desc_60213
60214	UI_RelicIcon_10010_1	3	1	10	70600042	0	12	4	Eff_UI_RelicIcon_10010_1	2	5000	201	4	10010	2	3800	ReliquaryData_Name_60214	ReliquaryData_Desc_60214
60220	UI_RelicIcon_10010_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10010_2	2	2000	201	0	10010	2	2490	ReliquaryData_Name_60220	ReliquaryData_Desc_60220
60221	UI_RelicIcon_10010_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10010_2	2	2000	201	1	10010	2	2770	ReliquaryData_Name_60221	ReliquaryData_Desc_60221
60222	UI_RelicIcon_10010_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10010_2	2	2000	201	2	10010	2	3070	ReliquaryData_Name_60222	ReliquaryData_Desc_60222
60223	UI_RelicIcon_10010_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10010_2	2	2000	201	3	10010	2	3420	ReliquaryData_Name_60223	ReliquaryData_Desc_60223
60224	UI_RelicIcon_10010_2	3	1	10	70600042	0	0	5	Eff_UI_RelicIcon_10010_2	2	2000	201	4	10010	2	3800	ReliquaryData_Name_60224	ReliquaryData_Desc_60224
60230	UI_RelicIcon_10010_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10010_3	2	3000	201	0	10010	2	2490	ReliquaryData_Name_60230	ReliquaryData_Desc_60230
60231	UI_RelicIcon_10010_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10010_3	2	3000	201	1	10010	2	2770	ReliquaryData_Name_60231	ReliquaryData_Desc_60231
60232	UI_RelicIcon_10010_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10010_3	2	3000	201	2	10010	2	3070	ReliquaryData_Name_60232	ReliquaryData_Desc_60232
60233	UI_RelicIcon_10010_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10010_3	2	3000	201	3	10010	2	3420	ReliquaryData_Name_60233	ReliquaryData_Desc_60233
60234	UI_RelicIcon_10010_3	3	1	10	70600042	0	10	2	Eff_UI_RelicIcon_10010_3	2	3000	201	4	10010	2	3800	ReliquaryData_Name_60234	ReliquaryData_Desc_60234
60240	UI_RelicIcon_10010_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10010_4	2	4000	201	0	10010	2	2490	ReliquaryData_Name_60240	ReliquaryData_Desc_60240
60241	UI_RelicIcon_10010_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10010_4	2	4000	201	1	10010	2	2770	ReliquaryData_Name_60241	ReliquaryData_Desc_60241
60242	UI_RelicIcon_10010_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10010_4	2	4000	201	2	10010	2	3070	ReliquaryData_Name_60242	ReliquaryData_Desc_60242
60243	UI_RelicIcon_10010_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10010_4	2	4000	201	3	10010	2	3420	ReliquaryData_Name_60243	ReliquaryData_Desc_60243
60244	UI_RelicIcon_10010_4	3	1	10	70600042	0	0	1	Eff_UI_RelicIcon_10010_4	2	4000	201	4	10010	2	3800	ReliquaryData_Name_60244	ReliquaryData_Desc_60244
60250	UI_RelicIcon_10010_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10010_5	2	1000	201	0	10010	2	2490	ReliquaryData_Name_60250	ReliquaryData_Desc_60250
60251	UI_RelicIcon_10010_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10010_5	2	1000	201	1	10010	2	2770	ReliquaryData_Name_60251	ReliquaryData_Desc_60251
60252	UI_RelicIcon_10010_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10010_5	2	1000	201	2	10010	2	3070	ReliquaryData_Name_60252	ReliquaryData_Desc_60252
60253	UI_RelicIcon_10010_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10010_5	2	1000	201	3	10010	2	3420	ReliquaryData_Name_60253	ReliquaryData_Desc_60253
60254	UI_RelicIcon_10010_5	3	1	10	70600042	0	8	3	Eff_UI_RelicIcon_10010_5	2	1000	201	4	10010	2	3800	ReliquaryData_Name_60254	ReliquaryData_Desc_60254
60310	UI_RelicIcon_10010_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10010_1	3	5000	301	0	10010	3	3110	ReliquaryData_Name_60310	ReliquaryData_Desc_60310
60311	UI_RelicIcon_10010_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10010_1	3	5000	301	1	10010	3	3460	ReliquaryData_Name_60311	ReliquaryData_Desc_60311
60312	UI_RelicIcon_10010_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10010_1	3	5000	301	2	10010	3	3840	ReliquaryData_Name_60312	ReliquaryData_Desc_60312
60313	UI_RelicIcon_10010_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10010_1	3	5000	301	3	10010	3	4270	ReliquaryData_Name_60313	ReliquaryData_Desc_60313
60314	UI_RelicIcon_10010_1	3	1	10	70600043	0	12	4	Eff_UI_RelicIcon_10010_1	3	5000	301	4	10010	3	4750	ReliquaryData_Name_60314	ReliquaryData_Desc_60314
60320	UI_RelicIcon_10010_2	3	1	10	70600043	0	0	5	Eff_UI_RelicIcon_10010_2	3	2000	301	0	10010	3	3110	ReliquaryData_Name_60320	ReliquaryData_Desc_60320
